23891.20139
28260.5625
28227.11111
25226.0625
31584.61806
32694.51389
32282.90972
31658.96528
32119.95833
32102.80556
32051.73611
32091.0625
33012.04167
34032.48611
34147.21528
33911.70139
33432.33333
32511.69444
32909.29167
32711.24306
32597.65972
32179.625
32858.11111
33627.65278
34388.77778
34265.375
34277.96528
33633.28472
34062.80556
33665.02083
33311.52083
32255.95833
31008.29861
32261.60417
32253.47917
31665.93056
31606.81944
31293.5
32131.70833
31938.86111
31311.06944
30514.875
29366.10417
29547.86111
29903.38194
30291.94444
29975.875
28960.26389
29411.16667
29218.59028
29062.09028
29166.06944
29799.72222
30646.86111
30851.44444
28823.21528
29719.79167
30486.61806
31237.13889
30914.1875
30663.36111
29651.88889
27449.80556
27578.375
27107.95833
23734.19444
21580.50694
23980.02083
27371.13194
28225.79167
28582.06944
28230.44444
27313.8125
28018.77778
28368.03472
28172
27796.625
27145.42361
27688.29167
27590.59722
27055.73611
27287.42361
27303.55556
27568.5
27679.70833
27737.32639
22621.74306
27475.09028
27983.01389
27877.01389
27883.54167
28069.16667
27867.77778
28694.97917
29052.79861
29623.25
27692.52083
28062.63194
28434.60417
27784.35417
27651.02083
27761.54861
27235.77083
28082.06944
28390.98611
28739.84722
28298.22222
27871.54167
29247.79861
29518.67361
28860.24306
29278.17361
29539.46528
29822.97222
29812.99306
29187.48611
28393.28472
27432.39583
27746.59722
28097.5625
28562.61806
28988.96528
29446.58333
29321.70139
27636.65972
29682.31944
30380.50694
31725.26389
32645.90972
32232.875
31540.90278
31860.36111
32891.78472
33957.875
33710.90278
33010.36806
32573.59722
32379.84722
33353.38889
33544.89583
33449.75694
33301.8125
33154.30556
34062.65972
33518.09028
33468.42361
33110.44444
32105.39583
32786.31944
33219.5625
32031.03472
30325.0625
30342.11111
30707.03472
31004.75
30944.11806
31174.33333
28909.56944
29612.49306
29837.3125
29185.15972
27552.16667
27244.45139
27450.23611
27682.35417
28667.86806
29216.875
27798.67361
28499.90972
29139.13194
29937.88194
30072.74306
30715.79861
30483.625
30108.77083
29248.20833
28374.61111
27301.09028
27460.26389
28236.54167
28524.33333
27382.32639
27509.57639
28222.08333
28652.72917
27959.99306
27629.22917
27845.20139
28566.22917
28366.29861
28028.67361
27956.875
27610.45833
28057.19444
27981.60417
27976.75694
27911.28472
28183.17361
28484.85417
27981.06944
27689.45139
27058.30556
23176.51389
27302.09722
27606.68056
27617.9375
27734.40972
27746.77778
28096.52083
27918.60417
27809.00694
27860.20833
27569.375
28214.25
28167.66667
28173.66667
27915.13194
26476.46528
28336.70833
28453.61111
28246.375
28113.30556
27003.8125
28009.1875
28210.83333
28354.9375
28242.29167
28085.40972
29002.31944
29027.63194
28893.24306
28880.32639
30101.5625
31479.18056
31175.84028
30856.56944
30321.875
30594.27083
31330.11806
31287.85417
30934.79167
30588.40972
26702.79167
25629
29968.6875
30607.05556
30536.73611
30870.36111
31022.34028
30665.03472
30554.74306
29895.60417
29393.73611
29754.02778
29169.41667
25605.40972
21781.82639
27381.69444
27234.125
27039.15972
25012.47917
